"year","sector","grupo","value"
2018,"No metaliferos","Grafito",594.517066
2018,"No metaliferos","Litio",3286.38728
2018,"No metaliferos","Magnesio",2855.49045
2018,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",902.083104
2018,"No metaliferos","Mica",266.814872
2018,"No metaliferos","Mullita",164.064969
2018,"No metaliferos","Oxidos de hierro",1002.456381
2018,"No metaliferos","Potasio",15954.194068
2018,"No metaliferos","Sal",4007.849344
2018,"No metaliferos","Sulfatos",2864.930727
2018,"No metaliferos","Sulfatos de magnesio",176.717836
2018,"No metaliferos","Talco",1079.30051
2018,"No metaliferos","Tierras Colorantes",23.949623
2018,"No metaliferos","Turba",2037.834168
2018,"No metaliferos","Vermiculita y perlita",273.907207
2018,"No metaliferos","Witherita",5.301387
2018,"No metaliferos","Yesos",1598.489471
2018,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",3241.28875
2018,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1134.203744
2018,"Rocas de aplicacion","Arcillas Dilatadas",387.430685
2018,"Rocas de aplicacion","Arenisca",250.088636
2018,"Rocas de aplicacion","Cales",1248.447467
2018,"Rocas de aplicacion","Caliza",1689.934362
2018,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2664.355799
2018,"Rocas de aplicacion","Cementos",13892.63938
2018,"Rocas de aplicacion","Cuarcita",181.353591
2018,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",2597.417722
2018,"Rocas de aplicacion","Demás piedras de talla o constucción",293.13655
2018,"Rocas de aplicacion","Dolomita",664.980677
2018,"Rocas de aplicacion","Granito",6661.47889
2018,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",573.526479
2018,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2673.801423
2018,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",810.59837
2018,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",290.286214
2018,"Rocas de aplicacion","Mármoles",4784.707495
2018,"Rocas de aplicacion","Mármoles y travertinos",2363.494374
2018,"Rocas de aplicacion","Piedra pómez",90.012096
2018,"Rocas de aplicacion","Piedras talladas o aserradas",527.952598
2018,"Rocas de aplicacion","Pizarra",683.249379
2018,"Rocas de aplicacion","Triturados pétreos",77.19804
2019,"Combustibles","Hullas",36065.7746
2019,"Metaliferos","Aluminio",18152.215196
2019,"Metaliferos","Aluminio y bauxita",6740.79349
2019,"Metaliferos","Antimonio",516.977972
2019,"Metaliferos","Arenas de escorias de siderurgia",984.646869
2019,"Metaliferos","Berilio",13.22296
2019,"Metaliferos","Bismuto",373.684699
2019,"Metaliferos","Cadmio",54.893084
2019,"Metaliferos","Cenizas y residuos",8364.707315
2019,"Metaliferos","Cinc",25535.238689
2019,"Metaliferos","Circonio",1420.722955
2019,"Metaliferos","Cobalto",4487.684819
2019,"Metaliferos","Cobre",159780.958784
2019,"Metaliferos","Cromo",3669.261539
2019,"Metaliferos","Demás desperdicios metalicos",473.551807
2019,"Metaliferos","Estaño",4881.456355
2019,"Metaliferos","Ferroaleaciones",32094.963099
2019,"Metaliferos","Hierro",137638.366618
2019,"Metaliferos","Magnesio",1727.231551
2019,"Metaliferos","Manganeso",9915.216442
2019,"Metaliferos","Min.y Conc, de metales preciosos",6000.043418
2019,"Metaliferos","Molibdeno",5284.965162
2019,"Metaliferos","Níquel",22086.986384
2019,"Metaliferos","Oro",254282.867079
2019,"Metaliferos","Plata",17744.468655
2019,"Metaliferos","Plomo",13878.239306
2019,"Metaliferos","Talio",624.225069
2019,"Metaliferos","Tantalio",502.834113
2019,"Metaliferos","Titanio",4265.022339
2019,"Metaliferos","Torio",35.590199
2019,"Metaliferos","Uranio",1154.745138
2019,"Metaliferos","Vanadio",429.078325
2019,"Metaliferos","Volframio",840.027367
2019,"No metaliferos","Abrasivos naturales",317.463375
2019,"No metaliferos","Amianto (asbesto, incluye crocidolita)",342.496732
2019,"No metaliferos","Arcillas",1233.966793
2019,"No metaliferos","Arenas",2134.794681
2019,"No metaliferos","Asfaltita",1092.387519
2019,"No metaliferos","Azufre",4271.749926
2019,"No metaliferos","Baritina",813.867935
2019,"No metaliferos","Bentonita",897.321421
2019,"No metaliferos","Boratos",1831.361946
2019,"No metaliferos","Caolín",1819.924873
2019,"No metaliferos","Creta",177.029571
2019,"No metaliferos","Cuarzo",532.232981
2019,"No metaliferos","Diatomitas",203.848095
2019,"No metaliferos","Feldespato",734.627863
2019,"No metaliferos","Fluorita",1024.59325
2019,"No metaliferos","Fosfatos",3509.536883
2019,"No metaliferos","Grafito",636.173822
2019,"No metaliferos","Litio",3336.768453
2019,"No metaliferos","Magnesio",2416.289902
2019,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",811.864626
2019,"No metaliferos","Mica",228.61497
2019,"No metaliferos","Mullita",162.271003
2019,"No metaliferos","Oxidos de hierro",1001.668971
2019,"No metaliferos","Potasio",16449.666114
2019,"No metaliferos","Sal",4020.301767
2019,"No metaliferos","Sulfatos",2458.083751
2019,"No metaliferos","Sulfatos de magnesio",127.935917
2019,"No metaliferos","Talco",1064.830461
2019,"No metaliferos","Tierras Colorantes",17.751332
2019,"No metaliferos","Turba",2213.566143
2019,"No metaliferos","Vermiculita y perlita",257.009328
2019,"No metaliferos","Witherita",9.285758
2019,"No metaliferos","Yesos",1601.038661
2019,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",3020.538073
2019,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",1318.64804
2019,"Rocas de aplicacion","Arcillas Dilatadas",399.826634
2019,"Rocas de aplicacion","Arenisca",241.679808
2019,"Rocas de aplicacion","Cales",1244.013827
2019,"Rocas de aplicacion","Caliza",1611.887264
2019,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2583.461385
2019,"Rocas de aplicacion","Cementos",13935.751743
2019,"Rocas de aplicacion","Cuarcita",160.435125
2019,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",2297.77519
2019,"Rocas de aplicacion","Demás piedras de talla o constucción",328.687122
2019,"Rocas de aplicacion","Dolomita",671.546632
2019,"Rocas de aplicacion","Granito",6038.46018
2019,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",744.224168
2019,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2593.275771
2019,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",841.775457
2019,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",316.241249
2019,"Rocas de aplicacion","Mármoles",4351.760894
2019,"Rocas de aplicacion","Mármoles y travertinos",2301.290166
2019,"Rocas de aplicacion","Piedra pómez",94.684931
2019,"Rocas de aplicacion","Piedras talladas o aserradas",457.429028
2019,"Rocas de aplicacion","Pizarra",654.565568
2019,"Rocas de aplicacion","Triturados pétreos",78.232326
2020,"Combustibles","Hullas",27936.033767
2020,"Metaliferos","Aluminio",13998.588538
2020,"Metaliferos","Aluminio y bauxita",6630.30433
2020,"Metaliferos","Antimonio",440.79894
2020,"Metaliferos","Arenas de escorias de siderurgia",845.588517
2020,"Metaliferos","Berilio",10.188599
2020,"Metaliferos","Bismuto",328.015489
2020,"Metaliferos","Cadmio",47.306799
2020,"Metaliferos","Cenizas y residuos",12915.503753
2020,"Metaliferos","Cinc",21706.884232
2020,"Metaliferos","Circonio",1178.618504
2020,"Metaliferos","Cobalto",4363.671741
2020,"Metaliferos","Cobre",167110.102118
2020,"Metaliferos","Cromo",2707.056541
2020,"Metaliferos","Demás desperdicios metalicos",382.229903
2020,"Metaliferos","Estaño",4239.824149
2020,"Metaliferos","Ferroaleaciones",28638.820302
2020,"Metaliferos","Hierro",156039.907471
2020,"Metaliferos","Magnesio",1371.161064
2020,"Metaliferos","Manganeso",7481.577332
2020,"Metaliferos","Min.y Conc, de metales preciosos",7523.569476
2020,"Metaliferos","Molibdeno",4220.143192
2020,"Metaliferos","Níquel",20711.504542
2020,"Metaliferos","Oro",326541.898237
2020,"Metaliferos","Plata",22448.183628
2020,"Metaliferos","Plomo",12710.658209
2020,"Metaliferos","Talio",478.450783
2020,"Metaliferos","Tantalio",460.936976
2020,"Metaliferos","Titanio",3586.35587
2020,"Metaliferos","Torio",41.858144
2020,"Metaliferos","Uranio",398.210366
2020,"Metaliferos","Vanadio",362.151147
2020,"Metaliferos","Volframio",687.18663
2020,"No metaliferos","Abrasivos naturales",224.569214
2020,"No metaliferos","Amianto (asbesto, incluye crocidolita)",331.2864
2020,"No metaliferos","Arcillas",1088.655331
2020,"No metaliferos","Arenas",1948.061699
2020,"No metaliferos","Asfaltita",1181.26001
2020,"No metaliferos","Azufre",2740.427615
2020,"No metaliferos","Baritina",583.691517
2020,"No metaliferos","Bentonita",890.369171
2020,"No metaliferos","Boratos",1716.705306
2020,"No metaliferos","Caolín",1662.548394
2020,"No metaliferos","Creta",157.519154
2020,"No metaliferos","Cuarzo",532.564699
2020,"No metaliferos","Diatomitas",202.509391
2020,"No metaliferos","Feldespato",711.87293
2020,"No metaliferos","Fluorita",857.069101
2020,"No metaliferos","Fosfatos",3248.302689
2020,"No metaliferos","Grafito",498.397576
2020,"No metaliferos","Litio",2610.171597
2020,"No metaliferos","Magnesio",1885.787037
2020,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",787.286213
2020,"No metaliferos","Mica",223.088584
2020,"No metaliferos","Mullita",131.741616
2020,"No metaliferos","Oxidos de hierro",924.757834
2020,"No metaliferos","Potasio",14454.205342
2020,"No metaliferos","Sal",3718.267095
2020,"No metaliferos","Sulfatos",2390.076124
2020,"No metaliferos","Sulfatos de magnesio",128.21126
2020,"No metaliferos","Talco",898.786035
2020,"No metaliferos","Tierras Colorantes",15.306223
2020,"No metaliferos","Turba",1632.204669
2020,"No metaliferos","Vermiculita y perlita",274.750848
2020,"No metaliferos","Witherita",2.947232
2020,"No metaliferos","Yesos",1605.485067
2020,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",1596.447985
2020,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",848.944719
2020,"Rocas de aplicacion","Arcillas Dilatadas",376.551039
2020,"Rocas de aplicacion","Arenisca",220.994316
2020,"Rocas de aplicacion","Cales",1182.647302
2020,"Rocas de aplicacion","Caliza",1471.639919
2020,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2327.045482
2020,"Rocas de aplicacion","Cementos",13716.784722
2020,"Rocas de aplicacion","Cuarcita",173.318077
2020,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",1781.287501
2020,"Rocas de aplicacion","Demás piedras de talla o constucción",281.799731
2020,"Rocas de aplicacion","Dolomita",586.101179
2020,"Rocas de aplicacion","Granito",6650.213393
2020,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",909.940702
2020,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2489.759053
2020,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",841.28744
2020,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",298.720832
2020,"Rocas de aplicacion","Mármoles",4201.889063
2020,"Rocas de aplicacion","Mármoles y travertinos",1776.713065
2020,"Rocas de aplicacion","Piedra pómez",95.51503
2020,"Rocas de aplicacion","Piedras talladas o aserradas",458.637832
2020,"Rocas de aplicacion","Pizarra",638.303811
2020,"Rocas de aplicacion","Triturados pétreos",78.89765
2021,"Combustibles","Hullas",46817.045603
2021,"Metaliferos","Aluminio",17001.890957
2021,"Metaliferos","Aluminio y bauxita",6952.30562
2021,"Metaliferos","Antimonio",680.432189
2021,"Metaliferos","Arenas de escorias de siderurgia",1077.029482
2021,"Metaliferos","Berilio",9.458185
2021,"Metaliferos","Bismuto",399.488595
2021,"Metaliferos","Cadmio",43.142646
2021,"Metaliferos","Cenizas y residuos",19810.691789
2021,"Metaliferos","Cinc",29304.003159
2021,"Metaliferos","Circonio",1516.990208
2021,"Metaliferos","Cobalto",7228.183368
2021,"Metaliferos","Cobre",241580.931801
2021,"Metaliferos","Cromo",2855.405127
2021,"Metaliferos","Demás desperdicios metalicos",646.214264
2021,"Metaliferos","Estaño",8439.50452
2021,"Metaliferos","Ferroaleaciones",45437.858748
2021,"Metaliferos","Hierro",235669.72454
2021,"Metaliferos","Magnesio",2124.642963
2021,"Metaliferos","Manganeso",9349.918551
2021,"Metaliferos","Min.y Conc, de metales preciosos",8897.594321
2021,"Metaliferos","Molibdeno",6029.138763
2021,"Metaliferos","Níquel",29722.849631
2021,"Metaliferos","Oro",362581.116864
2021,"Metaliferos","Plata",32147.429811
2021,"Metaliferos","Plomo",16257.765312
2021,"Metaliferos","Talio",608.080333
2021,"Metaliferos","Tantalio",611.520621
2021,"Metaliferos","Titanio",4193.652646
2021,"Metaliferos","Torio",99.662135
2021,"Metaliferos","Uranio",180.874752
2021,"Metaliferos","Vanadio",542.504129
2021,"Metaliferos","Volframio",957.84053
2021,"No metaliferos","Abrasivos naturales",291.598366
2021,"No metaliferos","Amianto (asbesto, incluye crocidolita)",428.00427
2021,"No metaliferos","Arcillas",1384.698402
2021,"No metaliferos","Arenas",2234.345292
2021,"No metaliferos","Asfaltita",1174.320827
2021,"No metaliferos","Azufre",7093.371476
2021,"No metaliferos","Baritina",682.140379
2021,"No metaliferos","Bentonita",1063.975334
2021,"No metaliferos","Boratos",2199.314835
2021,"No metaliferos","Caolín",1970.512339
2021,"No metaliferos","Creta",158.981431
2021,"No metaliferos","Cuarzo",710.298021
2021,"No metaliferos","Diatomitas",228.045468
2021,"No metaliferos","Feldespato",901.358733
2021,"No metaliferos","Fluorita",881.146641
2021,"No metaliferos","Fosfatos",4165.637299
2021,"No metaliferos","Grafito",675.461138
2021,"No metaliferos","Litio",3594.975594
2021,"No metaliferos","Magnesio",2555.31086
2021,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",875.92308
2021,"No metaliferos","Mica",279.20962
2021,"No metaliferos","Mullita",154.632409
2021,"No metaliferos","Oxidos de hierro",1139.796496
2021,"No metaliferos","Potasio",19301.12494
2021,"No metaliferos","Sal",4396.722754
2021,"No metaliferos","Sulfatos",2952.66255
2021,"No metaliferos","Sulfatos de magnesio",163.568562
2021,"No metaliferos","Talco",1149.728421
2021,"No metaliferos","Tierras Colorantes",21.999711
2021,"No metaliferos","Turba",1998.640189
2021,"No metaliferos","Vermiculita y perlita",292.026637
2021,"No metaliferos","Witherita",3.545766
2021,"No metaliferos","Yesos",1881.2836
2021,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",3395.192162
2021,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",917.412959
2021,"Rocas de aplicacion","Arcillas Dilatadas",431.582843
2021,"Rocas de aplicacion","Arenisca",314.570139
2021,"Rocas de aplicacion","Cales",1275.756854
2021,"Rocas de aplicacion","Caliza",1830.807494
2021,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2625.562303
2021,"Rocas de aplicacion","Cementos",16569.647
2021,"Rocas de aplicacion","Cuarcita",236.754647
2021,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",2734.20504
2021,"Rocas de aplicacion","Demás piedras de talla o constucción",311.081464
2021,"Rocas de aplicacion","Dolomita",670.692597
2021,"Rocas de aplicacion","Granito",7209.254233
2021,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",604.809725
2021,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",2991.04915
2021,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",1141.46782
2021,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",346.161496
2021,"Rocas de aplicacion","Mármoles",4989.017297
2021,"Rocas de aplicacion","Mármoles y travertinos",2441.259952
2021,"Rocas de aplicacion","Piedra pómez",128.557292
2021,"Rocas de aplicacion","Piedras talladas o aserradas",554.332407
2021,"Rocas de aplicacion","Pizarra",769.280056
2021,"Rocas de aplicacion","Triturados pétreos",90.982927
2022,"Combustibles","Hullas",88448.683799
2022,"Metaliferos","Aluminio",19379.664051
2022,"Metaliferos","Aluminio y bauxita",8913.789933
2022,"Metaliferos","Antimonio",940.853189
2022,"Metaliferos","Arenas de escorias de siderurgia",1098.069364
2022,"Metaliferos","Berilio",18.640816
2022,"Metaliferos","Bismuto",352.974999
2022,"Metaliferos","Cadmio",63.364256
2022,"Metaliferos","Cenizas y residuos",14808.245885
2022,"Metaliferos","Cinc",33356.162344
2022,"Metaliferos","Circonio",2154.101713
2022,"Metaliferos","Cobalto",9351.369804
2022,"Metaliferos","Cobre",240981.385803
2022,"Metaliferos","Cromo",5206.715715
2022,"Metaliferos","Demás desperdicios metalicos",603.009048
2022,"Metaliferos","Estaño",9028.494351
2022,"Metaliferos","Ferroaleaciones",58817.366927
2022,"Metaliferos","Hierro",175223.421262
2022,"Metaliferos","Magnesio",4206.111143
2022,"Metaliferos","Manganeso",10499.37726
2022,"Metaliferos","Min.y Conc, de metales preciosos",10760.136492
2022,"Metaliferos","Molibdeno",6952.428667
2022,"Metaliferos","Níquel",35989.984601
2022,"Metaliferos","Oro",393563.446008
2022,"Metaliferos","Plata",24971.913476
2022,"Metaliferos","Plomo",15292.799203
2022,"Metaliferos","Talio",810.627187
2022,"Metaliferos","Tantalio",821.480335
2022,"Metaliferos","Titanio",5375.901749
2022,"Metaliferos","Torio",199.66564
2022,"Metaliferos","Uranio",492.397049
2022,"Metaliferos","Vanadio",721.501866
2022,"Metaliferos","Volframio",1255.086237
2022,"No metaliferos","Abrasivos naturales",327.41753
2022,"No metaliferos","Amianto (asbesto, incluye crocidolita)",514.772659
2022,"No metaliferos","Arcillas",1311.214204
2022,"No metaliferos","Arenas",2326.929088
2022,"No metaliferos","Asfaltita",1105.316777
2022,"No metaliferos","Azufre",11416.369762
2022,"No metaliferos","Baritina",921.714847
2022,"No metaliferos","Bentonita",1199.740322
2022,"No metaliferos","Boratos",2595.383019
2022,"No metaliferos","Caolín",2182.426265
2022,"No metaliferos","Creta",159.983284
2022,"No metaliferos","Cuarzo",797.685809
2022,"No metaliferos","Diatomitas",257.477175
2022,"No metaliferos","Feldespato",1009.267409
2022,"No metaliferos","Fluorita",1034.414628
2022,"No metaliferos","Fosfatos",6075.619043
2022,"No metaliferos","Grafito",890.993735
2022,"No metaliferos","Litio",16753.335672
2022,"No metaliferos","Magnesio",3125.927329
2022,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",971.739991
2022,"No metaliferos","Mica",248.053786
2022,"No metaliferos","Mullita",164.350643
2022,"No metaliferos","Oxidos de hierro",1435.76294
2022,"No metaliferos","Potasio",31634.821279
2022,"No metaliferos","Sal",4916.304442
2022,"No metaliferos","Sulfatos",3885.219159
2022,"No metaliferos","Sulfatos de magnesio",218.569314
2022,"No metaliferos","Talco",1149.98644
2022,"No metaliferos","Tierras Colorantes",15.536534
2022,"No metaliferos","Turba",2002.866387
2022,"No metaliferos","Vermiculita y perlita",313.77617
2022,"No metaliferos","Witherita",4.336266
2022,"No metaliferos","Yesos",2069.626776
2022,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",7481.563191
2022,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",879.507916
2022,"Rocas de aplicacion","Arcillas Dilatadas",465.357949
2022,"Rocas de aplicacion","Arenisca",224.277138
2022,"Rocas de aplicacion","Cales",1479.124553
2022,"Rocas de aplicacion","Caliza",1912.485498
2022,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2453.62988
2022,"Rocas de aplicacion","Cementos",16840.694377
2022,"Rocas de aplicacion","Cuarcita",275.62615
2022,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",10098.007805
2022,"Rocas de aplicacion","Demás piedras de talla o constucción",311.299032
2022,"Rocas de aplicacion","Dolomita",754.924973
2022,"Rocas de aplicacion","Granito",6570.328894
2022,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",558.42053
2022,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",3260.717983
2022,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",1221.786284
2022,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",265.127251
2022,"Rocas de aplicacion","Mármoles",5406.42678
2022,"Rocas de aplicacion","Mármoles y travertinos",2103.135582
2022,"Rocas de aplicacion","Piedra pómez",127.690986
2022,"Rocas de aplicacion","Piedras talladas o aserradas",553.53027
2022,"Rocas de aplicacion","Pizarra",820.098475
2022,"Rocas de aplicacion","Triturados pétreos",89.602898
2023,"Combustibles","Hullas",64111.110719
2023,"Metaliferos","Aluminio",16404.835074
2023,"Metaliferos","Aluminio y bauxita",10331.955782
2023,"Metaliferos","Antimonio",818.808561
2023,"Metaliferos","Arenas de escorias de siderurgia",1321.292012
2023,"Metaliferos","Berilio",26.706868
2023,"Metaliferos","Bismuto",634.868861
2023,"Metaliferos","Cadmio",86.595652
2023,"Metaliferos","Cenizas y residuos",8968.00222
2023,"Metaliferos","Cinc",26814.958322
2023,"Metaliferos","Circonio",1874.899474
2023,"Metaliferos","Cobalto",4708.933178
2023,"Metaliferos","Cobre",238966.012772
2023,"Metaliferos","Cromo",8171.154887
2023,"Metaliferos","Demás desperdicios metalicos",644.718628
2023,"Metaliferos","Estaño",6609.949868
2023,"Metaliferos","Ferroaleaciones",49178.080579
2023,"Metaliferos","Hierro",173780.457205
2023,"Metaliferos","Magnesio",2397.760212
2023,"Metaliferos","Manganeso",8314.407386
2023,"Metaliferos","Min.y Conc, de metales preciosos",11511.320235
2023,"Metaliferos","Molibdeno",9817.691773
2023,"Metaliferos","Níquel",32895.018966
2023,"Metaliferos","Oro",462105.48759
2023,"Metaliferos","Plata",27321.388941
2023,"Metaliferos","Plomo",15142.28728
2023,"Metaliferos","Talio",1289.762046
2023,"Metaliferos","Tantalio",512.901742
2023,"Metaliferos","Titanio",4838.008509
2023,"Metaliferos","Torio",162.51539
2023,"Metaliferos","Uranio",754.858185
2023,"Metaliferos","Vanadio",587.275938
2023,"Metaliferos","Volframio",1053.260435
2023,"No metaliferos","Abrasivos naturales",284.281426
2023,"No metaliferos","Amianto (asbesto, incluye crocidolita)",527.996963
2023,"No metaliferos","Arcillas",1204.527948
2023,"No metaliferos","Arenas",2613.335326
2023,"No metaliferos","Asfaltita",865.1567
2023,"No metaliferos","Azufre",6426.545173
2023,"No metaliferos","Baritina",959.921994
2023,"No metaliferos","Bentonita",1168.970798
2023,"No metaliferos","Boratos",2540.754982
2023,"No metaliferos","Caolín",1810.272879
2023,"No metaliferos","Creta",159.141582
2023,"No metaliferos","Cuarzo",1060.422304
2023,"No metaliferos","Diatomitas",244.327737
2023,"No metaliferos","Feldespato",798.648422
2023,"No metaliferos","Fluorita",1171.839426
2023,"No metaliferos","Fosfatos",5042.50864
2023,"No metaliferos","Grafito",707.90691
2023,"No metaliferos","Litio",17800.124234
2023,"No metaliferos","Magnesio",2500.973006
2023,"No metaliferos","Materias minerales activadas (diatomita, arcillas, bauxita, etc.)",1023.670297
2023,"No metaliferos","Mica",246.770999
2023,"No metaliferos","Mullita",145.049617
2023,"No metaliferos","Oxidos de hierro",960.40617
2023,"No metaliferos","Potasio",23812.071642
2023,"No metaliferos","Sal",4951.090145
2023,"No metaliferos","Sulfatos",3454.170671
2023,"No metaliferos","Sulfatos de magnesio",162.037811
2023,"No metaliferos","Talco",1046.204136
2023,"No metaliferos","Tierras Colorantes",13.059741
2023,"No metaliferos","Turba",1852.49795
2023,"No metaliferos","Vermiculita y perlita",288.637798
2023,"No metaliferos","Witherita",3.5504
2023,"No metaliferos","Yesos",2053.086434
2023,"Piedras preciosas y/o semipreciosas","Piedras preciosas o semipreciosas",4772.749872
2023,"Rocas de aplicacion","Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)",733.802237
2023,"Rocas de aplicacion","Arcillas Dilatadas",414.964682
2023,"Rocas de aplicacion","Arenisca",153.659502
2023,"Rocas de aplicacion","Cales",1532.610493
2023,"Rocas de aplicacion","Caliza",1887.562609
2023,"Rocas de aplicacion","Cantos rodados y Triturados pétreos",2597.751466
2023,"Rocas de aplicacion","Cementos",16150.63667
2023,"Rocas de aplicacion","Cuarcita",276.338109
2023,"Rocas de aplicacion","Demas minerales n.c.p (incluye arenas de circonio, espomudeno y tierras colorantes)",15771.38621
2023,"Rocas de aplicacion","Demás piedras de talla o constucción",278.291286
2023,"Rocas de aplicacion","Dolomita",729.250874
2023,"Rocas de aplicacion","Granito",5572.148002
2023,"Rocas de aplicacion","Granulos,tasquiles y polvo de mármol y arenisca",542.966303
2023,"Rocas de aplicacion","Lanas de escoria de rocas y lanas de minerales",3134.713385
2023,"Rocas de aplicacion","Las demás piedras de talla o de construcción (incluye bolas de piedra para molinos y las demás manufacturas de las demás piedras)",1055.924746
2023,"Rocas de aplicacion","Losetas, cubos, dados y artículos similares, incluso en forma distinta a la cuadrada o rectangular",278.847388
2023,"Rocas de aplicacion","Mármoles",5189.652174
2023,"Rocas de aplicacion","Mármoles y travertinos",1813.198133
2023,"Rocas de aplicacion","Piedra pómez",122.712757
2023,"Rocas de aplicacion","Piedras talladas o aserradas",491.884995
2023,"Rocas de aplicacion","Pizarra",755.11962
2023,"Rocas de aplicacion","Triturados pétreos",83.024632
2024,"Combustibles","Hullas",53479.236044
2024,"Metaliferos","Aluminio",20160.690369
2024,"Metaliferos","Aluminio y bauxita",11779.652285
2024,"Metaliferos","Antimonio",1243.698155
2024,"Metaliferos","Arenas de escorias de siderurgia",1320.687376
2024,"Metaliferos","Berilio",28.023656
2024,"Metaliferos","Bismuto",844.550005
2024,"Metaliferos","Cadmio",68.940955
2024,"Metaliferos","Cenizas y residuos",7456.97942
2024,"Metaliferos","Cinc",27072.17095
2024,"Metaliferos","Circonio",1829.842535
2024,"Metaliferos","Cobalto",4889.870838
2024,"Metaliferos","Cobre",254644.0588
2024,"Metaliferos","Cromo",9826.19094
2024,"Metaliferos","Demás desperdicios metalicos",552.488232
2024,"Metaliferos","Estaño",7621.812934
2024,"Metaliferos","Ferroaleaciones",43778.873489
2024,"Metaliferos","Hierro",167709.322008
2024,"Metaliferos","Magnesio",1930.955459
2024,"Metaliferos","Manganeso",7987.344847
2024,"Metaliferos","Min.y Conc, de metales preciosos",13797.711421
2024,"Metaliferos","Molibdeno",8855.090603
2024,"Metaliferos","Níquel",27197.889651
2024,"Metaliferos","Oro",453603.341564
2024,"Metaliferos","Plata",30484.358808
2024,"Metaliferos","Plomo",16429.831487
2024,"Metaliferos","Talio",1175.305978
2024,"Metaliferos","Tantalio",506.170978
2024,"Metaliferos","Titanio",5479.043513
2024,"Metaliferos","Torio",41.568872
2024,"Metaliferos","Uranio",1566.511791
2024,"Metaliferos","Vanadio",569.858498
2024,"Metaliferos","Volframio",1147.132044
2024,"No metaliferos","Abrasivos naturales",282.141011
