"ANYO","MES","GRUPO","SECTOR","FOB"
1995,4,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",1956
1995,4,"Aluminio","Metaliferos",3584
1995,4,"Amianto","No metaliferos",1917
1995,4,"Arcillas activadas","No metaliferos",500
1995,4,"Arenas","No metaliferos",300
1995,4,"Asfaltita","No metaliferos",1806
1995,4,"Azufre","No metaliferos",5306
1995,4,"Bentonita","No metaliferos",296294
1995,4,"Bismuto","Metaliferos",10730
1995,4,"Boratos","No metaliferos",1698433
1995,4,"Cales","Rocas de aplicación",71573
1995,4,"Caliza","Rocas de aplicación",9030
1995,4,"Caolín","No metaliferos",27490
1995,4,"Cementos","Rocas de aplicación",581576
1995,4,"Cinc","Metaliferos",1464583
1995,4,"Cobre","Metaliferos",650471
1995,4,"Cuarzo","No metaliferos",3225
1995,4,"Demas minerales n.c.p","No metaliferos",53547
1995,4,"Diatomita activada","No metaliferos",16005
1995,4,"Diatomitas","No metaliferos",1248
1995,4,"Dolomita","Rocas de aplicación",39680
1995,4,"Feldespato","No metaliferos",24837
1995,4,"Ferroaleaciones","Metaliferos",2279784
1995,4,"Fluorita","No metaliferos",12900
1995,4,"Granito","Rocas de aplicación",327451
1995,4,"Hierro","Metaliferos",11700
1995,4,"Hullas","Combustibles",907
1995,4,"Magnesio","No metaliferos",7380
1995,4,"Manganeso","Metaliferos",30
1995,4,"Mica","No metaliferos",1197
1995,4,"Mármoles","Rocas de aplicación",17347
1995,4,"Oxidos de hierro","No metaliferos",60086
1995,4,"Perlita","Rocas de aplicación",50472
1995,4,"Piedra pómez","Rocas de aplicación",29110
1995,4,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",80389
1995,4,"Piedras talladas o aserradas","Rocas de aplicación",71194
1995,4,"Pizarra","Rocas de aplicación",6936
1995,4,"Plomo","Metaliferos",1569267
1995,4,"Potasio","No metaliferos",9272
1995,4,"Sal","No metaliferos",268435
1995,4,"Sulfatos","No metaliferos",116950
1995,4,"Talco","No metaliferos",6570
1995,4,"Volframio","Metaliferos",7455
1995,4,"Yesos","No metaliferos",44794
1995,5,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",26134
1995,5,"Aluminio","Metaliferos",1140
1995,5,"Asfaltita","No metaliferos",130258
1995,5,"Azufre","No metaliferos",26510
1995,5,"Bentonita","No metaliferos",311891
1995,5,"Boratos","No metaliferos",1718883
1995,5,"Cales","Rocas de aplicación",61473
1995,5,"Caolín","No metaliferos",65924
1995,5,"Cementos","Rocas de aplicación",619008
1995,5,"Cinc","Metaliferos",958930
1995,5,"Circón","Metaliferos",47000
1995,5,"Cobalto","Metaliferos",90630
1995,5,"Cobre","Metaliferos",647172
1995,5,"Cuarzo","No metaliferos",14905
1995,5,"Demas minerales n.c.p","No metaliferos",1530
1995,5,"Diatomita activada","No metaliferos",12122
1995,5,"Diatomitas","No metaliferos",1532
1995,5,"Dolomita","Rocas de aplicación",7900
1995,5,"Feldespato","No metaliferos",27128
1995,5,"Ferroaleaciones","Metaliferos",3380055
1995,5,"Fluorita","No metaliferos",11250
1995,5,"Granito","Rocas de aplicación",597000
1995,5,"Mármol travertino","Rocas de aplicación",4054
1995,5,"Mármoles","Rocas de aplicación",65628
1995,5,"Oxidos de hierro","No metaliferos",91219
1995,5,"Perlita","Rocas de aplicación",45409
1995,5,"Piedra pómez","Rocas de aplicación",29046
1995,5,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",7500
1995,5,"Piedras talladas o aserradas","Rocas de aplicación",224384
1995,5,"Pizarra","Rocas de aplicación",4492
1995,5,"Plomo","Metaliferos",26868
1995,5,"Sal","No metaliferos",301346
1995,5,"Sulfatos","No metaliferos",209525
1995,5,"Talco","No metaliferos",11675
1995,5,"Yesos","No metaliferos",28406
1995,6,"Aluminio","Metaliferos",8186
1995,6,"Amianto","No metaliferos",8037
1995,6,"Arcillas","No metaliferos",5500
1995,6,"Arenas","No metaliferos",1890
1995,6,"Asfaltita","No metaliferos",247777
1995,6,"Baritina","No metaliferos",1575
1995,6,"Bentonita","No metaliferos",502723
1995,6,"Boratos","No metaliferos",966620
1995,6,"Cadmio","Metaliferos",39603
1995,6,"Cales","Rocas de aplicación",89591
1995,6,"Caliza","Rocas de aplicación",9031
1995,6,"Caolín","No metaliferos",17730
1995,6,"Cementos","Rocas de aplicación",1129761
1995,6,"Cinc","Metaliferos",1500224
1995,6,"Cobre","Metaliferos",1023916
1995,6,"Cuarzo","No metaliferos",3545
1995,6,"Demas minerales n.c.p","No metaliferos",33024
1995,6,"Demás piedras de talla o constucción","Rocas de aplicación",10
1995,6,"Diatomitas","No metaliferos",3463
1995,6,"Dolomita","Rocas de aplicación",42925
1995,6,"Ferroaleaciones","Metaliferos",1520941
1995,6,"Fluorita","No metaliferos",11250
1995,6,"Fosfatos","No metaliferos",127
1995,6,"Granito","Rocas de aplicación",473594
1995,6,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",300
1995,6,"Hullas","Combustibles",3006
1995,6,"Magnesio","No metaliferos",533
1995,6,"Mica","No metaliferos",1018
1995,6,"Mármol travertino","Rocas de aplicación",2684
1995,6,"Mármoles","Rocas de aplicación",21161
1995,6,"Oxidos de hierro","No metaliferos",71164
1995,6,"Perlita","Rocas de aplicación",26363
1995,6,"Piedra pómez","Rocas de aplicación",35920
1995,6,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",63746
1995,6,"Piedras talladas o aserradas","Rocas de aplicación",281054
1995,6,"Pizarra","Rocas de aplicación",22401
1995,6,"Plomo","Metaliferos",28989
1995,6,"Sal","No metaliferos",421509
1995,6,"Sulfatos","No metaliferos",214127
1995,6,"Talco","No metaliferos",7175
1995,6,"Yesos","No metaliferos",143937
1995,7,"Aluminio","Metaliferos",3160
1995,7,"Arenas","No metaliferos",2792
1995,7,"Asfaltita","No metaliferos",230564
1995,7,"Baritina","No metaliferos",7200
1995,7,"Bentonita","No metaliferos",515919
1995,7,"Boratos","No metaliferos",1662678
1995,7,"Cales","Rocas de aplicación",37257
1995,7,"Caliza","Rocas de aplicación",2041
1995,7,"Caolín","No metaliferos",57747
1995,7,"Cementos","Rocas de aplicación",1250130
1995,7,"Cinc","Metaliferos",1487537
1995,7,"Circónio","Metaliferos",1550
1995,7,"Cobre","Metaliferos",759309
1995,7,"Cuarzo","No metaliferos",5000
1995,7,"Demas minerales n.c.p","No metaliferos",92240
1995,7,"Demás piedras de talla o constucción","Rocas de aplicación",70
1995,7,"Dolomita","Rocas de aplicación",7360
1995,7,"Estaño","Metaliferos",336
1995,7,"Feldespato","No metaliferos",8480
1995,7,"Ferroaleaciones","Metaliferos",1900778
1995,7,"Fluorita","No metaliferos",19340
1995,7,"Granito","Rocas de aplicación",511175
1995,7,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",300
1995,7,"Hierro","Metaliferos",3120
1995,7,"Magnesio","No metaliferos",62790
1995,7,"Mica","No metaliferos",950
1995,7,"Min.y Conc, de metales preciosos","Metaliferos",50
1995,7,"Mármol travertino","Rocas de aplicación",801
1995,7,"Mármoles","Rocas de aplicación",8217
1995,7,"Oxidos de hierro","No metaliferos",71829
1995,7,"Perlita","Rocas de aplicación",29600
1995,7,"Piedra pómez","Rocas de aplicación",14265
1995,7,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",37500
1995,7,"Plomo","Metaliferos",8800
1995,7,"Potasio","No metaliferos",13018
1995,7,"Sal","No metaliferos",246862
1995,7,"Sulfatos","No metaliferos",169514
1995,7,"Talco","No metaliferos",5469
1995,7,"Volframio","Metaliferos",22365
1995,7,"Yesos","No metaliferos",41729
1995,8,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",3314
1995,8,"Aluminio","Metaliferos",1520
1995,8,"Amianto","No metaliferos",564
1995,8,"Arcillas","No metaliferos",780
1995,8,"Arcillas Dilatadas","Rocas de aplicación",581
1995,8,"Arcillas activadas","No metaliferos",2550
1995,8,"Arenas","No metaliferos",5161
1995,8,"Asfaltita","No metaliferos",258970
1995,8,"Azufre","No metaliferos",18463
1995,8,"Bentonita","No metaliferos",270943
1995,8,"Boratos","No metaliferos",1463157
1995,8,"Cales","Rocas de aplicación",40681
1995,8,"Caliza","Rocas de aplicación",7272
1995,8,"Cantos rodados y Triturados pétreos","Rocas de aplicación",75
1995,8,"Caolín","No metaliferos",991
1995,8,"Cementos","Rocas de aplicación",1252970
1995,8,"Cinc","Metaliferos",973310
1995,8,"Cobre","Metaliferos",1483495
1995,8,"Creta","No metaliferos",2295
1995,8,"Cuarzo","No metaliferos",9908
1995,8,"Demas minerales n.c.p","No metaliferos",56000
1995,8,"Demás piedras de talla o constucción","Rocas de aplicación",20
1995,8,"Diatomitas","No metaliferos",105
1995,8,"Dolomita","Rocas de aplicación",13705
1995,8,"Feldespato","No metaliferos",21616
1995,8,"Ferroaleaciones","Metaliferos",2188727
1995,8,"Fluorita","No metaliferos",11425
1995,8,"Grafito","No metaliferos",1250
1995,8,"Granito","Rocas de aplicación",382869
1995,8,"Hullas","Combustibles",900
1995,8,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",2215
1995,8,"Litio","No metaliferos",3800
1995,8,"Magnesio","Metaliferos",810
1995,8,"Mármol travertino","Rocas de aplicación",6553
1995,8,"Mármoles","Rocas de aplicación",76119
1995,8,"Oxidos de hierro","No metaliferos",47589
1995,8,"Perlita","Rocas de aplicación",6680
1995,8,"Piedra pómez","Rocas de aplicación",27340
1995,8,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",85135
1995,8,"Piedras talladas o aserradas","Rocas de aplicación",169552
1995,8,"Pizarra","Rocas de aplicación",61682
1995,8,"Plomo","Metaliferos",1275782
1995,8,"Sal","No metaliferos",698042
1995,8,"Sulfatos","No metaliferos",16052
1995,8,"Talco","No metaliferos",1775
1995,8,"Turba","No metaliferos",3745
1995,8,"Vermiculita","No metaliferos",62
1995,8,"Volframio","Metaliferos",7455
1995,8,"Witherita","No metaliferos",510
1995,8,"Yesos","No metaliferos",91194
1995,9,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",33105
1995,9,"Aluminio","Metaliferos",2477
1995,9,"Arcillas","No metaliferos",20316
1995,9,"Arcillas Dilatadas","Rocas de aplicación",48
1995,9,"Arenas","No metaliferos",2316
1995,9,"Asfaltita","No metaliferos",211862
1995,9,"Bentonita","No metaliferos",374437
1995,9,"Boratos","No metaliferos",1560926
1995,9,"Cales","Rocas de aplicación",36587
1995,9,"Caliza","Rocas de aplicación",12047
1995,9,"Caolín","No metaliferos",29587
1995,9,"Cementos","Rocas de aplicación",1108893
1995,9,"Cinc","Metaliferos",1167672
1995,9,"Circónio","Metaliferos",375
1995,9,"Cobalto","Metaliferos",3250
1995,9,"Cobre","Metaliferos",1329162
1995,9,"Cuarzo","No metaliferos",3686
1995,9,"Demas minerales n.c.p","No metaliferos",35210
1995,9,"Demás piedras de talla o constucción","Rocas de aplicación",20
1995,9,"Dolomita","Rocas de aplicación",8816
1995,9,"Estaño","Metaliferos",503
1995,9,"Feldespato","No metaliferos",9990
1995,9,"Ferroaleaciones","Metaliferos",3467073
1995,9,"Fluorita","No metaliferos",11425
1995,9,"Granito","Rocas de aplicación",437500
1995,9,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",8404
1995,9,"Hullas","Combustibles",1404
1995,9,"Las demás manufacturas de las demás piedras","Rocas de aplicación",539
1995,9,"Mica","No metaliferos",1144
1995,9,"Mármoles","Rocas de aplicación",29019
1995,9,"Oxidos de hierro","No metaliferos",80561
1995,9,"Perlita","Rocas de aplicación",10975
1995,9,"Piedra pómez","Rocas de aplicación",23890
1995,9,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",77353
1995,9,"Piedras talladas o aserradas","Rocas de aplicación",1094630
1995,9,"Pizarra","Rocas de aplicación",492
1995,9,"Plomo","Metaliferos",16000
1995,9,"Potasio","No metaliferos",29667
1995,9,"Sal","No metaliferos",322858
1995,9,"Sulfatos","No metaliferos",169500
1995,9,"Talco","No metaliferos",7506
1995,9,"Turba","No metaliferos",3710
1995,9,"Yesos","No metaliferos",167806
1995,10,"Abrasivos naturales","No metaliferos",150
1995,10,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",12485
1995,10,"Aluminio","Metaliferos",790
1995,10,"Arcillas","No metaliferos",6000
1995,10,"Arcillas activadas","No metaliferos",4080
1995,10,"Arenas","No metaliferos",77613
1995,10,"Asfaltita","No metaliferos",416282
1995,10,"Azufre","No metaliferos",110
1995,10,"Bentonita","No metaliferos",246843
1995,10,"Boratos","No metaliferos",1408929
1995,10,"Cales","Rocas de aplicación",35153
1995,10,"Caolín","No metaliferos",77546
1995,10,"Cementos","Rocas de aplicación",1227071
1995,10,"Cinc","Metaliferos",352851
1995,10,"Cobre","Metaliferos",998337
1995,10,"Cuarzo","No metaliferos",3240
1995,10,"Demas minerales n.c.p","No metaliferos",11300
1995,10,"Diatomitas","No metaliferos",14100
1995,10,"Dolomita","Rocas de aplicación",11556
1995,10,"Feldespato","No metaliferos",28725
1995,10,"Ferroaleaciones","Metaliferos",2041841
1995,10,"Fluorita","No metaliferos",18050
1995,10,"Grafito","No metaliferos",342
1995,10,"Granito","Rocas de aplicación",486100
1995,10,"Hierro","Metaliferos",983
1995,10,"Las demás manufacturas de las demás piedras","Rocas de aplicación",500
1995,10,"Magnesio","No metaliferos",20100
1995,10,"Mármoles","Rocas de aplicación",29388
1995,10,"Oxidos de hierro","No metaliferos",46179
1995,10,"Perlita","Rocas de aplicación",30818
1995,10,"Piedra pómez","Rocas de aplicación",31500
1995,10,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",86050
1995,10,"Piedras talladas o aserradas","Rocas de aplicación",188279
1995,10,"Pizarra","Rocas de aplicación",624
1995,10,"Sal","No metaliferos",235252
1995,10,"Sulfatos","No metaliferos",151493
1995,10,"Talco","No metaliferos",8383
1995,10,"Volframio","Metaliferos",7455
1995,10,"Yesos","No metaliferos",133380
1995,11,"Aluminio","Metaliferos",790
1995,11,"Arcillas","No metaliferos",582
1995,11,"Arcillas Dilatadas","Rocas de aplicación",567
1995,11,"Arenas","No metaliferos",0
1995,11,"Arenas de Circonio","No metaliferos",1982
1995,11,"Asfaltita","No metaliferos",235172
1995,11,"Azufre","No metaliferos",14146
1995,11,"Bentonita","No metaliferos",265202
1995,11,"Boratos","No metaliferos",2108035
1995,11,"Cales","Rocas de aplicación",69464
1995,11,"Caliza","Rocas de aplicación",8232
1995,11,"Caolín","No metaliferos",12109
1995,11,"Cementos","Rocas de aplicación",910789
1995,11,"Cinc","Metaliferos",1707057
1995,11,"Cobalto","Metaliferos",4500
1995,11,"Cobre","Metaliferos",2042572
1995,11,"Cuarzo","No metaliferos",25215
1995,11,"Demas minerales n.c.p","No metaliferos",9000
1995,11,"Demás piedras de talla o constucción","Rocas de aplicación",100
1995,11,"Diatomitas","No metaliferos",17964
1995,11,"Dolomita","Rocas de aplicación",14216
1995,11,"Feldespato","No metaliferos",26037
1995,11,"Ferroaleaciones","Metaliferos",2358237
1995,11,"Fluorita","No metaliferos",7950
1995,11,"Grafito","No metaliferos",1000
1995,11,"Granito","Rocas de aplicación",291201
1995,11,"Mica","No metaliferos",13210
1995,11,"Min.y Conc, de metales preciosos","Metaliferos",50
1995,11,"Mármol travertino","Rocas de aplicación",13714
1995,11,"Mármoles","Rocas de aplicación",139561
1995,11,"Oxidos de hierro","No metaliferos",106833
1995,11,"Perlita","Rocas de aplicación",20187
1995,11,"Piedra pómez","Rocas de aplicación",16582
1995,11,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",19668
1995,11,"Piedras talladas o aserradas","Rocas de aplicación",2578
1995,11,"Pizarra","Rocas de aplicación",485
1995,11,"Plomo","Metaliferos",1103323
1995,11,"Potasio","No metaliferos",30954
1995,11,"Sal","No metaliferos",302874
1995,11,"Sulfatos","No metaliferos",144800
1995,11,"Talco","No metaliferos",4982
1995,11,"Titanio","Metaliferos",3000
1995,11,"Turba","No metaliferos",3710
1995,11,"Volframio","Metaliferos",675
1995,11,"Yesos","No metaliferos",297531
1995,12,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",52633
1995,12,"Aluminio","Metaliferos",6737
1995,12,"Amianto","No metaliferos",2260
1995,12,"Arcillas","No metaliferos",1275
1995,12,"Arcillas activadas","No metaliferos",240
1995,12,"Arenas","No metaliferos",709
1995,12,"Asfaltita","No metaliferos",18649
1995,12,"Baritina","No metaliferos",15
1995,12,"Bentonita","No metaliferos",305156
1995,12,"Boratos","No metaliferos",2760764
1995,12,"Cales","Rocas de aplicación",70806
1995,12,"Caliza","Rocas de aplicación",20814
1995,12,"Caolín","No metaliferos",27426
1995,12,"Cementos","Rocas de aplicación",802162
1995,12,"Cinc","Metaliferos",1295898
1995,12,"Cobalto","Metaliferos",4500
1995,12,"Cobre","Metaliferos",1381828
1995,12,"Cuarzo","No metaliferos",14132
1995,12,"Demas minerales n.c.p","No metaliferos",12358
1995,12,"Diatomitas","No metaliferos",1336
1995,12,"Dolomita","Rocas de aplicación",11556
1995,12,"Estaño","Metaliferos",590
1995,12,"Feldespato","No metaliferos",24545
1995,12,"Ferroaleaciones","Metaliferos",3671562
1995,12,"Fluorita","No metaliferos",11600
1995,12,"Fosfatos","No metaliferos",131
1995,12,"Granito","Rocas de aplicación",437909
1995,12,"Granulos,tasquiles y polvo de mármol y arenisca","Rocas de aplicación",8404
1995,12,"Lanas de escoria de rocas y lanas de minerales","Rocas de aplicación",13045
1995,12,"Mármol travertino","Rocas de aplicación",5258
1995,12,"Mármoles","Rocas de aplicación",44890
1995,12,"Oxidos de hierro","No metaliferos",45247
1995,12,"Perlita","Rocas de aplicación",57220
1995,12,"Piedra pómez","Rocas de aplicación",19627
1995,12,"Piedras preciosas o semipreciosas","Piedras preciosas y/o semipreciosas",5186
1995,12,"Piedras talladas o aserradas","Rocas de aplicación",226123
1995,12,"Pizarra","Rocas de aplicación",8905
1995,12,"Plomo","Metaliferos",878570
1995,12,"Sal","No metaliferos",227204
1995,12,"Sulfatos","No metaliferos",90430
1995,12,"Talco","No metaliferos",3289
1995,12,"Turba","No metaliferos",4479
1995,12,"Volframio","Metaliferos",7500
1995,12,"Yesos","No metaliferos",231215
1996,1,"Abrasivos naturales","No metaliferos",153
1996,1,"Adoquines, encintados y losas para pavimentos, de piedra natural (excepto la pizarra)","Rocas de aplicación",34329
1996,1,"Aluminio","Metaliferos",3750
1996,1,"Amianto","No metaliferos",2910
1996,1,"Arcillas","No metaliferos",4354
1996,1,"Arcillas Dilatadas","Rocas de aplicación",5817
1996,1,"Arenas","No metaliferos",362
1996,1,"Asfaltita","No metaliferos",35692
1996,1,"Azufre","No metaliferos",20668
